iter	Logloss
308	0.00079216975
309	0.0007885508669
310	0.0007859039096
311	0.0007832177842
312	0.0007777632276
313	0.0007757516014
314	0.0007754768193
315	0.0007713974886
316	0.0007673516795
317	0.0007659002055
318	0.0007656595787
319	0.0007618534553
320	0.0007601778554
321	0.0007562708675
322	0.000755327822
323	0.0007529208657
324	0.0007526283719
325	0.0007510859854
326	0.0007496009552
327	0.0007491944337
328	0.000747524353
329	0.0007420295944
330	0.0007383739603
331	0.0007364706145
332	0.0007317938462
333	0.0007308239505
334	0.0007278999729
335	0.0007269365183
336	0.000725320278
337	0.0007212257663
338	0.0007185915634
339	0.000715879516
340	0.0007110661043
341	0.0007097552052
342	0.00070800086
343	0.0007064419844
344	0.000705210183
345	0.0007029334874
346	0.0007007929084
347	0.0006988409111
348	0.000698594784
349	0.0006920493376
350	0.0006874413383
351	0.0006861552249
352	0.0006838218162
353	0.0006816639041
354	0.0006813699409
355	0.0006803024845
356	0.000679536723
357	0.0006784366833
358	0.000674991205
359	0.0006746774842
360	0.0006720002054
361	0.000671023939
362	0.0006702298925
363	0.0006683048486
364	0.0006639623296
365	0.0006631982292
366	0.0006611550686
367	0.0006609318934
368	0.0006573190536
369	0.0006568947296
370	0.0006556740931
371	0.0006517349631
372	0.0006488284619
373	0.0006478822615
374	0.0006462554217
375	0.0006432455886
376	0.0006391058272
377	0.0006379531781
378	0.0006360041315
379	0.0006342084939
380	0.0006324247639
381	0.0006314606431
382	0.0006306148801
383	0.0006270003635
384	0.0006254229375
385	0.0006215801114
386	0.0006198535191
387	0.0006174983098
388	0.0006126389343
389	0.0006108752351
390	0.0006068710676
391	0.0006031972893
392	0.0005975568594
393	0.000596524252
394	0.0005929060738
395	0.000592557934
396	0.0005892096229
397	0.0005884393866
398	0.0005846296039
399	0.00058140385
400	0.0005785139134
401	0.0005759928972
402	0.0005708970924
403	0.0005664509961
404	0.0005645341574
405	0.0005633245862
406	0.0005592168616
407	0.0005563785548
408	0.0005539266386
409	0.0005534155326
410	0.000551800603
411	0.0005511439197
412	0.0005482281875
413	0.0005455912386
414	0.0005439475301
415	0.0005430832187
416	0.0005410697135
417	0.0005347445674
418	0.000533421128
419	0.0005296669961
420	0.0005259333583
421	0.0005231256115
422	0.0005202005251
423	0.0005181499866
424	0.0005177915951
425	0.0005165141826
426	0.000516344815
427	0.0005125196134
428	0.0005087273386
429	0.0005053953085
430	0.0005052436095
431	0.0005017516425
432	0.000500041111
433	0.0004998055734
434	0.0004983934297
435	0.0004977832642
436	0.0004971021325
437	0.0004951778712
438	0.0004944581538
439	0.0004939441088
440	0.0004877871421
441	0.0004864189977
442	0.0004840705837
443	0.000481214843
444	0.0004811255548
445	0.0004787814614
446	0.0004762143437
447	0.0004755638716
448	0.000472244693
449	0.0004715220788
450	0.0004694359426
451	0.0004671705982
452	0.0004654910023
453	0.0004629053485
454	0.0004609224422
455	0.0004590418714
456	0.0004575232933
457	0.0004553974198
458	0.0004528997926
459	0.0004511369194
460	0.0004504998319
461	0.0004489330187
462	0.0004475288627
463	0.0004454992129
464	0.0004434319844
465	0.000440669242
466	0.0004390271551
467	0.0004376410027
468	0.0004355772315
469	0.0004329462948
470	0.000431610337
471	0.0004281032087
472	0.0004275929405
473	0.0004267597879
474	0.0004263145724
475	0.0004248014616
476	0.000423475388
477	0.0004222014792
478	0.0004196859682
479	0.0004178892338
480	0.000415500043
481	0.00041368339
482	0.0004110981375
483	0.0004077277616
484	0.0004051414824
485	0.0004046740441
486	0.0004037663662
487	0.0004015928147
488	0.0003992139819
489	0.000398191282
490	0.0003953418192
491	0.0003947205473
492	0.0003930850167
493	0.0003920684937
494	0.000391287811
495	0.0003901092227
496	0.0003898818533
497	0.0003887899346
498	0.0003887256323
499	0.0003873935573
500	0.0003844460061
501	0.0003836751846
502	0.0003826053893
503	0.0003811232663
504	0.0003803373241
505	0.0003784723126
506	0.0003770429034
507	0.0003742435743
508	0.0003740167901
509	0.000373245365
510	0.0003730563244
511	0.0003728820436
512	0.0003704344091
513	0.0003702665574
514	0.0003693929579
515	0.0003680915932
516	0.0003671948513
517	0.0003667499859
518	0.0003647414881
519	0.0003604146336
520	0.0003584703966
521	0.0003577293201
522	0.0003560749897
523	0.0003536224289
524	0.0003492501587
525	0.0003481320381
526	0.0003448840645
527	0.0003447706691
528	0.0003438114844
529	0.0003400526754
530	0.000339197411
531	0.0003385136837
532	0.0003364243654
533	0.0003357267506
534	0.0003344731819
535	0.0003338805347
536	0.0003330315298
537	0.0003308609013
538	0.0003306753776
539	0.0003283754904
540	0.0003275044145
541	0.000324966856
542	0.00032385668
543	0.0003219505317
544	0.0003208469544
545	0.0003182387241
546	0.0003171670821
547	0.000316485917
548	0.0003161676839
549	0.0003158717587
550	0.0003148140939
551	0.0003141268586
552	0.0003112114422
553	0.0003105453637
554	0.0003102845917
555	0.0003089122396
556	0.0003055226063
557	0.0003047193757
558	0.000303509832
559	0.0003010910035
560	0.0002998699686
561	0.0002973640433
562	0.000295958988
563	0.0002952179928
564	0.0002945912236
565	0.0002943050026
566	0.0002914845482
567	0.0002899885748
568	0.0002898711656
569	0.0002895664954
570	0.0002865522754
571	0.0002829973477
572	0.0002816213453
573	0.0002801992763
574	0.0002794724414
575	0.0002788884038
576	0.0002783902378
577	0.0002778860196
578	0.0002771343964
579	0.0002747819278
580	0.0002719364469
581	0.0002717924016
582	0.0002714072573
583	0.0002701307311
584	0.0002690180262
585	0.0002689759174
586	0.0002683668491
587	0.0002667085758
588	0.0002665968117
589	0.000264793361
590	0.0002625540603
591	0.0002616566452
592	0.000260876551
593	0.0002603567634
594	0.0002598284322
595	0.0002563633105
596	0.0002558244274
597	0.000254853973
598	0.0002545962368
599	0.0002540506959
600	0.0002537721613
601	0.0002530387822
602	0.0002519274517
603	0.0002502500667
604	0.0002500117381
605	0.000249832429
606	0.0002496073634
607	0.000249179444
608	0.0002490583367
609	0.0002472302407
610	0.0002470321947
611	0.0002466344408
612	0.0002450615818
613	0.0002447556319
614	0.0002444943726
615	0.0002439840325
616	0.0002437451061
617	0.0002436244858
618	0.0002422462356
619	0.0002407660752
620	0.0002392608224
621	0.0002364557125
622	0.0002352498688
623	0.0002345545954
624	0.0002338830001
625	0.0002336532385
626	0.0002329919639
627	0.0002326316175
628	0.0002322314947
629	0.000232024146
630	0.0002315150333
631	0.000231422656
632	0.0002308210449
633	0.0002303452564
634	0.000229835144
635	0.0002275998373
636	0.0002270276515
637	0.0002264132948
638	0.0002241461381
639	0.000223330934
640	0.0002225851112
641	0.0002220028961
642	0.0002219032777
643	0.0002207275249
644	0.0002206712172
645	0.0002201162649
646	0.0002193233219
647	0.0002180963719
648	0.0002177996699
649	0.0002158521837
650	0.0002140393282
651	0.0002139891026
652	0.0002135261224
653	0.0002133033866
654	0.0002115236776
655	0.0002113082894
656	0.0002110372471
657	0.0002103157341
658	0.0002085150946
659	0.0002082752461
660	0.0002072680365
661	0.0002059059034
662	0.0002056344236
663	0.0002048052698
664	0.0002038461023
665	0.0002021964
666	0.0002014455674
667	0.0002008428251
668	0.0002003501358
669	0.0002002567538
670	0.0001987762802
671	0.0001981519027
672	0.0001978989203
673	0.0001971448877
674	0.0001953638352
675	0.0001948093246
676	0.0001941484088
677	0.0001935048225
678	0.0001933321419
679	0.0001928765711
680	0.0001923606137
681	0.0001918627738
682	0.000191272935
683	0.000189745842
684	0.0001890076789
685	0.0001885511534
686	0.0001879344989
687	0.0001870591526
688	0.000186338445
689	0.0001858279764
690	0.0001855839552
691	0.000184398372
692	0.0001840018028
693	0.0001839214987
694	0.0001836308579
695	0.0001828726922
696	0.0001828251937
697	0.0001811538992
698	0.0001805548391
699	0.0001800991478
700	0.000179508035
701	0.0001794384502
702	0.0001782434142
703	0.0001777897353
704	0.0001773696814
705	0.0001767758271
706	0.0001763596033
707	0.0001758343207
708	0.0001756621588
709	0.0001754759597
710	0.0001753508767
711	0.0001748979699
712	0.0001733129317
713	0.0001718268746
714	0.00017177687
715	0.0001714893023
716	0.0001711853219
717	0.0001704916845
718	0.0001691238226
719	0.0001683252259
720	0.0001677961619
721	0.0001676789131
722	0.0001663805397
723	0.0001661413111
724	0.0001658985364
725	0.000165389422
726	0.0001651001439
727	0.0001650275324
728	0.0001647002946
729	0.0001646056322
730	0.0001642470513
731	0.0001635252647
732	0.0001625428964
733	0.0001625427875
734	0.0001620249863
735	0.0001613534122
736	0.0001607752436
737	0.0001606779048
738	0.0001603931138
739	0.0001599749993
740	0.0001598206817
741	0.0001596722827
742	0.0001590455569
743	0.0001588013537
744	0.0001585396782
745	0.0001566516402
746	0.0001565877534
747	0.0001558271246
748	0.0001557564455
749	0.0001552566861
750	0.0001544537218
751	0.0001542605505
752	0.0001540771282
753	0.0001539603587
754	0.0001537026924
755	0.0001535562509
756	0.0001534232381
757	0.0001532055336
758	0.0001531415789
759	0.0001530336057
760	0.0001529377236
761	0.0001528250056
762	0.0001527950441
763	0.0001524415726
764	0.000151566423
765	0.0001514240916
766	0.0001513342162
767	0.0001509944888
768	0.0001498162791
769	0.0001495117121
770	0.0001483885347
771	0.0001482231869
772	0.0001474751454
773	0.0001473887762
774	0.0001472886777
775	0.0001471755363
776	0.0001470230883
777	0.000146902241
778	0.0001467124523
779	0.00014648544
780	0.0001462095683
781	0.0001457559601
782	0.0001456701127
783	0.0001455365325
784	0.0001451375975
785	0.000144741827
786	0.000144643334
787	0.0001445620476
788	0.0001442194792
789	0.0001440969645
790	0.0001429862164
791	0.0001428738449
792	0.0001426816727
793	0.0001426111051
794	0.0001425562276
795	0.0001415883829
796	0.0001414032552
797	0.000141074449
798	0.0001405552701
799	0.0001404374212
800	0.0001396865184
801	0.000139608862
802	0.0001392487854
803	0.0001391590755
804	0.0001384731151
805	0.000138310584
806	0.0001382517291
807	0.0001379409312
808	0.0001377268624
809	0.0001376438061
810	0.0001373768259
811	0.0001370877556
812	0.0001367693624
813	0.000135878298
814	0.0001357248168
815	0.0001348828103
816	0.0001347870874
817	0.00013471892
818	0.0001343479023
819	0.000133969897
820	0.0001332350747
821	0.0001331822424
822	0.0001328723412
823	0.0001326992536
824	0.0001324370823
825	0.000132214547
826	0.000131995365
827	0.0001310780045
828	0.0001309060246
829	0.0001302052508
830	0.0001300698729
831	0.0001298927096
832	0.000129049623
833	0.0001282608178
834	0.0001281404323
835	0.0001273455298
836	0.0001272544754
837	0.0001263113844
838	0.0001256622051
839	0.0001255282565
840	0.0001254443573
841	0.0001252974462
842	0.0001249643946
843	0.0001248472655
844	0.0001247234635
845	0.0001242606996
846	0.0001241399745
847	0.0001240603757
848	0.0001239553642
849	0.0001238880374
850	0.0001237759751
851	0.0001237302567
852	0.0001235091844
853	0.0001231943794
854	0.000123003896
855	0.0001227476704
856	0.000122687456
857	0.0001225097387
858	0.0001219488201
859	0.0001218023449
860	0.0001217303227
861	0.0001216428507
862	0.0001215107024
863	0.0001211381268
864	0.0001210158279
865	0.0001208758018
866	0.0001208313412
867	0.0001207972099
868	0.000120439905
869	0.0001202513438
870	0.0001202112709
871	0.0001201599346
872	0.0001196047853
873	0.0001193697632
874	0.0001192497742
875	0.00011921228
876	0.0001191410677
877	0.0001189749571
878	0.0001186352102
879	0.0001185044325
880	0.000118317101
881	0.0001181924162
882	0.0001181573027
883	0.0001180564556
884	0.0001180041645
885	0.000117886004
886	0.0001178466778
887	0.0001177503535
888	0.0001174901951
889	0.0001172636998
890	0.0001170913469
891	0.0001169030302
892	0.0001166249616
893	0.000116061282
894	0.0001160040895
895	0.0001157262628
896	0.0001155499959
897	0.0001153943495
898	0.0001153105033
899	0.0001152332264
900	0.0001151451228
901	0.000115064853
902	0.0001149800186
903	0.0001149136397
904	0.000114887818
905	0.0001147475621
906	0.0001147153987
907	0.0001145027333
908	0.0001140986175
909	0.00011399898
910	0.0001134944299
911	0.0001129486946
912	0.0001128576157
913	0.000112724385
914	0.0001126625012
915	0.0001124718919
916	0.0001122488554
917	0.0001122076693
918	0.0001121304766
919	0.0001112522199
920	0.0001111113353
921	0.0001110060384
922	0.0001109369483
923	0.000110810971
924	0.0001107831073
925	0.0001107243817
926	0.0001106691716
927	0.0001105860632
928	0.0001101207857
929	0.0001100823633
930	0.0001098270587
931	0.0001097638441
932	0.0001097037792
933	0.0001096517642
934	0.0001091693751
935	0.0001091049688
936	0.0001089389389
937	0.0001088778331
938	0.0001088326652
939	0.0001084691818
940	0.0001084006042
941	0.0001082637344
942	0.0001081904574
943	0.0001078464258
944	0.0001071821546
945	0.0001064428424
946	0.0001060997244
947	0.0001060287206
948	0.0001057906074
949	0.0001057903535
950	0.0001057155376
951	0.0001056422822
952	0.0001056122018
953	0.0001052379471
954	0.0001051663655
955	0.0001051136572
956	0.0001046176092
957	0.0001045036032
958	0.0001044724662
959	0.0001043450318
960	0.0001041719309
961	0.0001041381296
962	0.000103859663
963	0.0001032175165
964	0.0001031501496
965	0.0001030818478
966	0.0001030373965
967	0.0001027823273
968	0.0001024856429
969	0.0001023854405
970	0.0001018730518
971	0.0001017383818
972	0.0001016582745
973	0.0001011222294
974	0.0001009511097
975	0.0001009149447
976	0.0001008153882
977	0.0001006700492
978	0.0001001333891
979	0.0001000503782
980	9.9972084e-05
981	9.993937916e-05
982	9.993937013e-05
983	9.97420587e-05
984	9.971107409e-05
985	9.964125383e-05
986	9.943875959e-05
987	9.917823212e-05
988	9.910554769e-05
989	9.892025812e-05
990	9.887669394e-05
991	9.881078009e-05
992	9.829674032e-05
993	9.819217062e-05
994	9.81422876e-05
995	9.802946315e-05
996	9.800268382e-05
997	9.795070764e-05
998	9.786948746e-05
999	9.764923298e-05
